Date,BTC-USD,ETH-USD,USDT-USD,BNB-USD,SOL-USD,XRP-USD,USDC-USD,DOGE-USD,ADA-USD,AVAX-USD,SHIB-USD,DOT-USD,BCH-USD,LINK-USD,TRX-USD,MATIC-USD,ICP-USD,UNI7083-USD,NEAR-USD,LTC-USD,LEO-USD,DAI-USD,STX4847-USD,FIL-USD,ATOM-USD,USD
2023-04-26,28422.701171875,1866.564208984375,1.0002820491790771,330.82177734375,21.28301239013672,0.4620369970798492,0.9998840093612672,0.0786229968070983,0.4014979898929596,17.189762115478516,9.999999747378752e-06,5.852431774139404,117.64835357666016,7.00423002243042,0.0651829987764358,0.9861339926719666,5.310867786407471,5.353363037109375,1.8910460472106927,88.25418853759766,3.5038061141967773,1.0000909566879272,0.7334269881248474,5.251022815704346,10.92445945739746,1
2023-04-27,29473.787109375,1908.786376953125,0.9999650120735168,331.1950988769531,22.34011459350586,0.4668680131435394,0.9996820092201232,0.0801900029182434,0.4098429977893829,17.724498748779297,9.999999747378752e-06,5.971175193786621,117.19754791259766,7.170403957366943,0.0657939985394477,1.0125279426574707,5.743410110473633,5.560370922088623,1.9239840507507324,89.68881225585938,3.4843668937683105,0.9996709823608398,0.7426660060882568,5.393645763397217,11.527786254882812,1
2023-04-28,29340.26171875,1892.5128173828125,1.0006959438323977,324.500244140625,23.366287231445312,0.4802710115909576,0.9998949766159058,0.0803639963269233,0.4049319922924042,17.56381607055664,9.999999747378752e-06,5.94859504699707,118.1279525756836,7.050134181976318,0.0667100027203559,0.998852014541626,6.049191951751709,5.527419090270996,1.9181129932403564,89.73138427734375,3.4908220767974854,0.999761998653412,0.7155609726905823,5.510738849639893,11.719165802001951,1
2023-04-29,29248.48828125,1908.9169921875,1.000601053237915,322.1347351074219,23.18299674987793,0.4784089922904968,0.999983012676239,0.0816299989819526,0.402783989906311,17.48208236694336,9.999999747378752e-06,6.040212154388428,119.74381256103516,7.187723159790039,0.0680039972066879,1.0031019449234009,6.50356388092041,5.631002902984619,1.9385459423065183,91.08751678466795,3.575508117675781,0.999912977218628,0.7235190272331238,5.578152179718018,11.719992637634276,1
2023-04-30,29268.806640625,1876.92431640625,1.0004379749298096,337.6455383300781,22.832014083862305,0.4723320007324219,0.9999960064888,0.0797690004110336,0.3973540067672729,17.166259765625,9.999999747378752e-06,5.901270866394043,118.2165756225586,7.052085876464844,0.06734299659729,0.984080970287323,6.432433128356934,5.468202114105225,1.9365140199661253,88.53362274169922,3.5476720333099365,0.9991350173950196,0.7205560207366943,5.43885612487793,11.573060035705566,1
2023-05-01,28091.568359375,1831.954833984375,1.0003290176391602,328.7242126464844,21.98663330078125,0.4649659991264343,1.000100016593933,0.0788199976086616,0.3868570029735565,16.65838050842285,9.999999747378752e-06,5.6679229736328125,116.97727966308594,6.901027202606201,0.0685039982199668,0.9601370096206664,5.766551971435547,5.331353187561035,1.8378130197525024,86.74261474609375,3.5903210639953613,0.9996910095214844,0.6821380257606506,5.302195072174072,11.008299827575684,1
2023-05-02,28680.537109375,1870.789306640625,1.0004340410232544,321.95269775390625,22.26497840881348,0.4649510085582733,0.9999330043792723,0.07880599796772,0.391772985458374,16.854707717895508,9.999999747378752e-06,5.718677997589111,119.24887084960938,6.986553192138672,0.0692460015416145,0.976993978023529,5.738173007965088,5.328495025634766,1.8368840217590328,88.29579162597656,3.6246860027313232,0.9996320009231568,0.7549539804458618,5.2865729331970215,11.040736198425291,1
2023-05-03,29006.30859375,1904.65185546875,1.000270962715149,326.212890625,22.218002319335938,0.4634940028190613,1.000020980834961,0.0797130018472671,0.3939419984817505,17.222131729125977,9.999999747378752e-06,5.778507232666016,120.1817855834961,7.123072147369385,0.0692450031638145,1.0065560340881348,5.92753791809082,5.388935089111328,1.902783989906311,88.89485168457031,3.6714890003204346,0.9997959733009338,0.802918016910553,5.344766139984131,11.100058555603027,1
2023-05-04,28847.7109375,1877.7041015625,1.0004509687423706,323.9171447753906,21.730348587036133,0.4615730047225952,1.0000619888305664,0.0784490033984184,0.3874480128288269,16.91795539855957,9.999999747378752e-06,5.669313907623291,117.41165924072266,6.997713088989258,0.0694539994001388,0.9825419783592224,5.904644966125488,5.264341831207275,1.8419129848480225,88.49445343017578,3.5357649326324463,0.9998499751091005,0.7453200221061707,5.264100074768066,10.981950759887695,1
2023-05-05,29534.384765625,1995.0609130859373,1.0010180473327637,326.9403076171875,22.82611083984375,0.4677999913692474,1.0000139474868774,0.0803899988532066,0.3946839869022369,17.38660430908203,9.999999747378752e-06,5.853751182556152,120.1935577392578,7.2359209060668945,0.0710029974579811,0.9989330172538756,5.947466850280762,5.553009033203125,1.8682550191879272,88.83866882324219,3.5374488830566406,0.9999470114707948,0.7267979979515076,5.272160053253174,11.231048583984377,1
2023-05-06,28904.623046875,1900.2218017578125,1.0018340349197388,322.7740173339844,21.974262237548828,0.4595490097999573,1.000051975250244,0.0769980028271675,0.3801189959049225,16.63551902770996,9.000000318337698e-06,5.653782844543457,117.20550537109376,6.943518161773682,0.0703269988298416,0.9777910113334656,5.598031044006348,5.31070613861084,1.772405982017517,83.63143920898438,3.523487091064453,1.000288963317871,0.7015219926834106,5.061654090881348,10.859296798706056,1
